Name,Web of Science Documents,Times Cited,Rank,% Docs Cited,Category Normalized Citation Impact,Citation Impact,Average Percentile,Journal Normalized Citation Impact,Impact Relative to World
SOCIAL WORK,3,7,174,100.0,0.5471333333333334,2.3333333333333335,42.38633333333333,0.27,0.23904589081004793
THERMODYNAMICS,3,33,174,100.0,0.8234,11.0,40.9035,0.9500000000000001,1.1269306281045115
"COMPUTER SCIENCE, CYBERNETICS",2,14,179,100.0,0.4032,7.0,43.85805,0.595,0.7171376724301437
CRYSTALLOGRAPHY,2,18,179,100.0,1.2566000000000002,9.0,66.68790000000001,0.765,0.9220341502673277
"ENGINEERING, ENVIRONMENTAL",2,29,179,100.0,0.64565,14.5,43.80735000000001,1.3199999999999998,1.4854994643195836
HISTORY & PHILOSOPHY OF SCIENCE,2,10,179,100.0,2.24175,5.0,84.66105000000002,0.49,0.5122411945929598
IMAGING SCIENCE & PHOTOGRAPHIC TECHNOLOGY,2,17,179,100.0,0.7061000000000001,8.5,42.937250000000006,1.07,0.8708100308080317
INSTRUMENTS & INSTRUMENTATION,2,13,179,100.0,0.54705,6.5,47.4652,0.5549999999999999,0.6659135529708478
LANGUAGE & LINGUISTICS,2,10,179,100.0,3.57865,5.0,77.1803,0.6400000000000001,0.5122411945929598
LIMNOLOGY,2,15,179,100.0,1.0318500000000002,7.5,62.916650000000004,0.96,0.7683617918894398
MATHEMATICS,2,5,179,50.0,0.95545,2.5,41.9143,0.32,0.2561205972964799
MICROSCOPY,2,8,179,50.0,0.71835,4.0,39.08435000000001,0.515,0.40979295567436785
MINING & MINERAL PROCESSING,2,2,179,50.0,0.1203,1.0,11.795200000000001,0.085,0.10244823891859196
PHILOSOPHY,2,10,179,100.0,3.8488,5.0,80.96165,0.45,0.5122411945929598
"SOCIAL SCIENCES, BIOMEDICAL",2,24,179,100.0,1.335,12.0,73.21665,1.02,1.2293788670231036
"SOCIAL SCIENCES, MATHEMATICAL METHODS",2,12,179,100.0,1.27105,6.0,73.08160000000001,0.77,0.6146894335115518
