Name,Web of Science Documents,Times Cited,Rank,% Docs Cited,Category Normalized Citation Impact,Citation Impact,Average Percentile,Journal Normalized Citation Impact,Impact Relative to World
GREEN & SUSTAINABLE SCIENCE & TECHNOLOGY,58745,700752,105,73.0904757851732,0.9997600902204449,11.928708826283088,42.37356172950884,0.826083922035918,1.6558229145989298
HEALTH CARE SCIENCES & SERVICES,54832,290253,106,58.23059527283338,0.9995999744674666,5.293496498395098,32.7890457397141,0.6711744966442953,0.7347897352544356
HEALTH POLICY & SERVICES,33120,139313,107,52.80797101449275,0.9991248943236732,4.20631038647343,30.442366337560205,0.6016721014492753,0.5838775365605439
HEMATOLOGY,64469,375131,108,47.52361600148909,0.9996595929826704,5.818781119607873,27.766725177992395,0.6148510136654827,0.8077044425506779
HISTORY,85602,33717,109,16.22508819887386,0.9974991437115931,0.3938809840891568,13.382226984182886,0.2155331651129646,0.05467458117869265
HISTORY & PHILOSOPHY OF SCIENCE,15981,25693,110,35.44208747888117,0.994743232588699,1.6077216694825105,26.125728634002837,0.4534309492522371,0.22316768892546454
HISTORY OF SOCIAL SCIENCES,5544,6663,111,35.51587301587302,0.9900797258297259,1.201839826839827,24.914553535353523,0.48054112554112544,0.16682726973553577
HORTICULTURE,12730,51549,112,60.74626865671642,0.9986716575019637,4.049410840534171,34.4599196307934,0.737725058915947,0.5620983258144514
"HOSPITALITY, LEISURE, SPORT & TOURISM",19768,111865,113,57.00121408336706,0.9980795123431817,5.658893160663699,36.07627915317678,0.6648927559692432,0.7855104104853726
"HUMANITIES, MULTIDISCIPLINARY",54149,21335,114,15.858095255683391,0.9991860126687466,0.394005429463148,13.252175148202172,0.23827051284418924,0.05469185542898003
IMAGING SCIENCE & PHOTOGRAPHIC TECHNOLOGY,30427,232239,115,67.44667564991619,0.9994691754034247,7.632661780655339,40.220165070496634,0.9414493706247735,1.059489041089337
IMMUNOLOGY,89384,939188,116,68.97095677078671,0.9994524187774093,10.507339121095498,36.58817969770891,0.7468865792535574,1.458522723753406
INDUSTRIAL RELATIONS & LABOR,6653,21147,117,48.83511197955809,0.9951859912821281,3.178566060423869,33.158104148504435,0.5716609048549525,0.44121644639525087
INFECTIOUS DISEASES,51240,439517,118,75.68501170960187,0.9999016588602659,8.577615144418424,40.57169561280244,0.8397408274785323,1.1906579258137868
INFORMATION SCIENCE & LIBRARY SCIENCE,30319,108996,119,41.83185461261915,0.9986479534285432,3.594973448992381,26.757489191595987,0.6516478116032851,0.49901791559373126
INSTRUMENTS & INSTRUMENTATION,52774,480716,120,79.65664910751507,0.9990161177852771,9.108955167317239,43.147550833743644,0.8823519157160732,1.2644131828304441
INTEGRATIVE & COMPLEMENTARY MEDICINE,10126,69021,121,81.00928303377444,0.9903215386134703,6.816215682401738,43.821822694054894,0.8873760616235435,0.9461582374197465
INTERNATIONAL RELATIONS,27729,63151,122,40.52075444480508,0.9991003426016076,2.2774351761693534,29.20023643838586,0.49726459663168504,0.3161305557987951
LANGUAGE & LINGUISTICS,31939,39662,123,33.94282851686026,0.9989667334606606,1.241804690190676,25.29049023137862,0.4619302420238581,0.1723747885390248
LAW,45556,64839,124,36.95012731583107,0.9991433971375915,1.4232812362806218,27.861140148388603,0.48473680744578124,0.19756553029105
LIMNOLOGY,4543,39950,125,90.73299581774158,0.999125115562404,8.793748624257098,46.61317182478539,0.9702509355051727,1.2206593931763192
LINGUISTICS,25942,73138,126,53.677434276462876,0.9992696245470662,2.819289183563334,34.69021603962682,0.6694510831855677,0.3913452579829356
LITERARY REVIEWS,15248,978,127,3.108604407135362,0.9874742523609658,0.0641395592864638,3.1920326534627357,0.042216028331584464,0.00890320600036775
LITERARY THEORY & CRITICISM,15128,4482,128,14.965626652564781,0.9953730698043364,0.2962718138551031,13.223079395822324,0.166375594923321,0.04112546173062454
LITERATURE,22628,7960,129,16.811030581580344,0.9828962480113127,0.35177656001414176,14.161772688704247,0.2552625066289553,0.04883007015870791
"LITERATURE, AFRICAN, AUSTRALIAN, CANADIAN",1594,344,130,12.107904642409034,0.9855713299874531,0.21580928481806774,11.12357728983688,0.15750313676286073,0.029956465883182178
"LITERATURE, AMERICAN",3913,1090,131,14.899054433938156,0.9524653207257859,0.2785586506516739,13.289340148223875,0.19372348581650906,0.03866669926526494
"LITERATURE, BRITISH ISLES",5017,1363,132,16.3045644807654,0.9908298584811642,0.27167630057803466,14.223610902930039,0.1645724536575643,0.037711360919415286
"LITERATURE, GERMAN, DUTCH, SCANDINAVIAN",2693,368,133,9.171927218715188,0.9814331971778683,0.13665057556628296,8.67849647233569,0.12581136279242477,0.01896845313360608
"LITERATURE, ROMANCE",13177,1612,134,8.09744251347044,0.9855812020945586,0.12233437049404265,7.3525382788191616,0.1152826895347955,0.01698122209679157
"LITERATURE, SLAVIC",2326,392,135,11.17798796216681,0.9742034393809116,0.16852966466036112,10.782551590713668,0.1517024935511608,0.023393586397166783
LOGIC,3706,6626,136,56.07123583378305,0.9924455747436594,1.7879114948731787,36.40092781975175,0.7727172153264977,0.24817982110208808
